Región,Productos seleccionados,Unidad de medida,Período,Precio,Año,Mes,Orden_Periodo
GBA,Papa,kg,Año 2021 - Diciembre,53.71,2021,Diciembre,202112.0
GBA,Azúcar,kg,Año 2021 - Diciembre,81.71,2021,Diciembre,202112.0
GBA,Detergente líquido,750 cc,Año 2021 - Diciembre,111.31,2021,Diciembre,202112.0
GBA,Lavandina,1.000 cc,Año 2021 - Diciembre,71.05,2021,Diciembre,202112.0
GBA,Jabón de tocador,125 g,Año 2021 - Diciembre,69.61,2021,Diciembre,202112.0
Pampeana,Pan francés,kg,Año 2021 - Diciembre,174.78,2021,Diciembre,202112.0
Pampeana,Harina de trigo común,kg,Año 2021 - Diciembre,67.64,2021,Diciembre,202112.0
Pampeana,Arroz blanco simple,kg,Año 2021 - Diciembre,135.71,2021,Diciembre,202112.0
Pampeana,Fideos secos tipo guisero,500 g,Año 2021 - Diciembre,77.79,2021,Diciembre,202112.0
Pampeana,Carne picada común,kg,Año 2021 - Diciembre,549.69,2021,Diciembre,202112.0
Pampeana,Pollo entero,kg,Año 2021 - Diciembre,242.45,2021,Diciembre,202112.0
Pampeana,Aceite de girasol,"1,5 litros",Año 2021 - Diciembre,342.37,2021,Diciembre,202112.0
Pampeana,Leche fresca entera sachet,Litro,Año 2021 - Diciembre,101.8,2021,Diciembre,202112.0
Pampeana,Huevos de gallina,Docena,Año 2021 - Diciembre,159.89,2021,Diciembre,202112.0
Pampeana,Papa,kg,Año 2021 - Diciembre,53.92,2021,Diciembre,202112.0
Pampeana,Azúcar,kg,Año 2021 - Diciembre,89.89,2021,Diciembre,202112.0
Pampeana,Detergente líquido,750 cc,Año 2021 - Diciembre,115.62,2021,Diciembre,202112.0
Pampeana,Lavandina,1.000 cc,Año 2021 - Diciembre,74.06,2021,Diciembre,202112.0
Pampeana,Jabón de tocador,125 g,Año 2021 - Diciembre,71.5,2021,Diciembre,202112.0
Noreste,Pan francés,kg,Año 2021 - Diciembre,143.93,2021,Diciembre,202112.0
Noreste,Harina de trigo común,kg,Año 2021 - Diciembre,64.39,2021,Diciembre,202112.0
Noreste,Arroz blanco simple,kg,Año 2021 - Diciembre,129.41,2021,Diciembre,202112.0
Noreste,Fideos secos tipo guisero,500 g,Año 2021 - Diciembre,67.31,2021,Diciembre,202112.0
Noreste,Carne picada común,kg,Año 2021 - Diciembre,541.4,2021,Diciembre,202112.0
Noreste,Pollo entero,kg,Año 2021 - Diciembre,230.67,2021,Diciembre,202112.0
Noreste,Aceite de girasol,"1,5 litros",Año 2021 - Diciembre,397.36,2021,Diciembre,202112.0
Noreste,Leche fresca entera sachet,Litro,Año 2021 - Diciembre,114.64,2021,Diciembre,202112.0
Noreste,Huevos de gallina,Docena,Año 2021 - Diciembre,150.0,2021,Diciembre,202112.0
Noreste,Papa,kg,Año 2021 - Diciembre,52.48,2021,Diciembre,202112.0
Noreste,Azúcar,kg,Año 2021 - Diciembre,89.14,2021,Diciembre,202112.0
Noreste,Detergente líquido,750 cc,Año 2021 - Diciembre,100.5,2021,Diciembre,202112.0
Noreste,Lavandina,1.000 cc,Año 2021 - Diciembre,84.03,2021,Diciembre,202112.0
Noreste,Jabón de tocador,125 g,Año 2021 - Diciembre,65.71,2021,Diciembre,202112.0
Noroeste,Pan francés,kg,Año 2021 - Diciembre,158.37,2021,Diciembre,202112.0
Noroeste,Harina de trigo común,kg,Año 2021 - Diciembre,64.49,2021,Diciembre,202112.0
Noroeste,Arroz blanco simple,kg,Año 2021 - Diciembre,122.96,2021,Diciembre,202112.0
Noroeste,Fideos secos tipo guisero,500 g,Año 2021 - Diciembre,67.21,2021,Diciembre,202112.0
Noroeste,Carne picada común,kg,Año 2021 - Diciembre,545.98,2021,Diciembre,202112.0
Noroeste,Pollo entero,kg,Año 2021 - Diciembre,234.45,2021,Diciembre,202112.0
Noroeste,Aceite de girasol,"1,5 litros",Año 2021 - Diciembre,354.62,2021,Diciembre,202112.0
Noroeste,Leche fresca entera sachet,Litro,Año 2021 - Diciembre,106.8,2021,Diciembre,202112.0
Noroeste,Huevos de gallina,Docena,Año 2021 - Diciembre,142.73,2021,Diciembre,202112.0
Noroeste,Papa,kg,Año 2021 - Diciembre,39.05,2021,Diciembre,202112.0
Noroeste,Azúcar,kg,Año 2021 - Diciembre,81.45,2021,Diciembre,202112.0
Noroeste,Detergente líquido,750 cc,Año 2021 - Diciembre,108.76,2021,Diciembre,202112.0
Noroeste,Lavandina,1.000 cc,Año 2021 - Diciembre,78.66,2021,Diciembre,202112.0
Noroeste,Jabón de tocador,125 g,Año 2021 - Diciembre,69.12,2021,Diciembre,202112.0
Cuyo,Pan francés,kg,Año 2021 - Diciembre,148.78,2021,Diciembre,202112.0
Cuyo,Harina de trigo común,kg,Año 2021 - Diciembre,64.88,2021,Diciembre,202112.0
Cuyo,Arroz blanco simple,kg,Año 2021 - Diciembre,135.7,2021,Diciembre,202112.0
Cuyo,Fideos secos tipo guisero,500 g,Año 2021 - Diciembre,78.0,2021,Diciembre,202112.0
Cuyo,Carne picada común,kg,Año 2021 - Diciembre,526.94,2021,Diciembre,202112.0
Cuyo,Pollo entero,kg,Año 2021 - Diciembre,247.26,2021,Diciembre,202112.0
Cuyo,Aceite de girasol,"1,5 litros",Año 2021 - Diciembre,318.5,2021,Diciembre,202112.0
Cuyo,Leche fresca entera sachet,Litro,Año 2021 - Diciembre,114.06,2021,Diciembre,202112.0
Cuyo,Huevos de gallina,Docena,Año 2021 - Diciembre,153.56,2021,Diciembre,202112.0
Cuyo,Papa,kg,Año 2021 - Diciembre,47.79,2021,Diciembre,202112.0
Cuyo,Azúcar,kg,Año 2021 - Diciembre,86.3,2021,Diciembre,202112.0
Cuyo,Detergente líquido,750 cc,Año 2021 - Diciembre,111.19,2021,Diciembre,202112.0
Cuyo,Lavandina,1.000 cc,Año 2021 - Diciembre,70.75,2021,Diciembre,202112.0
Cuyo,Jabón de tocador,125 g,Año 2021 - Diciembre,69.37,2021,Diciembre,202112.0
Patagonia,Pan francés,kg,Año 2021 - Diciembre,201.41,2021,Diciembre,202112.0
Patagonia,Harina de trigo común,kg,Año 2021 - Diciembre,68.38,2021,Diciembre,202112.0
Patagonia,Arroz blanco simple,kg,Año 2021 - Diciembre,144.0,2021,Diciembre,202112.0
Patagonia,Fideos secos tipo guisero,500 g,Año 2021 - Diciembre,88.83,2021,Diciembre,202112.0
Patagonia,Carne picada común,kg,Año 2021 - Diciembre,596.17,2021,Diciembre,202112.0
Patagonia,Pollo entero,kg,Año 2021 - Diciembre,241.97,2021,Diciembre,202112.0
Patagonia,Aceite de girasol,"1,5 litros",Año 2021 - Diciembre,319.92,2021,Diciembre,202112.0
Patagonia,Leche fresca entera sachet,Litro,Año 2021 - Diciembre,106.66,2021,Diciembre,202112.0
Patagonia,Huevos de gallina,Docena,Año 2021 - Diciembre,179.19,2021,Diciembre,202112.0
Patagonia,Papa,kg,Año 2021 - Diciembre,77.51,2021,Diciembre,202112.0
Patagonia,Azúcar,kg,Año 2021 - Diciembre,93.54,2021,Diciembre,202112.0
Patagonia,Detergente líquido,750 cc,Año 2021 - Diciembre,198.83,2021,Diciembre,202112.0
Patagonia,Lavandina,1.000 cc,Año 2021 - Diciembre,70.48,2021,Diciembre,202112.0
Patagonia,Jabón de tocador,125 g,Año 2021 - Diciembre,70.33,2021,Diciembre,202112.0
GBA,Pan francés,kg,Año 2022 - Enero,209.92,2022,Enero,202201.0
GBA,Harina de trigo común,kg,Año 2022 - Enero,62.82,2022,Enero,202201.0
GBA,Arroz blanco simple,kg,Año 2022 - Enero,120.6,2022,Enero,202201.0
GBA,Fideos secos tipo guisero,500 g,Año 2022 - Enero,80.6,2022,Enero,202201.0
GBA,Carne picada común,kg,Año 2022 - Enero,481.74,2022,Enero,202201.0
GBA,Pollo entero,kg,Año 2022 - Enero,229.35,2022,Enero,202201.0
GBA,Aceite de girasol,"1,5 litros",Año 2022 - Enero,305.48,2022,Enero,202201.0
GBA,Leche fresca entera sachet,Litro,Año 2022 - Enero,91.22,2022,Enero,202201.0
GBA,Huevos de gallina,Docena,Año 2022 - Enero,163.58,2022,Enero,202201.0
GBA,Papa,kg,Año 2022 - Enero,61.33,2022,Enero,202201.0
GBA,Azúcar,kg,Año 2022 - Enero,83.75,2022,Enero,202201.0
GBA,Detergente líquido,750 cc,Año 2022 - Enero,114.95,2022,Enero,202201.0
GBA,Lavandina,1.000 cc,Año 2022 - Enero,72.85,2022,Enero,202201.0
GBA,Jabón de tocador,125 g,Año 2022 - Enero,73.15,2022,Enero,202201.0
Pampeana,Pan francés,kg,Año 2022 - Enero,180.46,2022,Enero,202201.0
Pampeana,Harina de trigo común,kg,Año 2022 - Enero,68.53,2022,Enero,202201.0
Pampeana,Arroz blanco simple,kg,Año 2022 - Enero,138.32,2022,Enero,202201.0
Pampeana,Fideos secos tipo guisero,500 g,Año 2022 - Enero,80.56,2022,Enero,202201.0
Pampeana,Carne picada común,kg,Año 2022 - Enero,534.26,2022,Enero,202201.0
Pampeana,Pollo entero,kg,Año 2022 - Enero,245.27,2022,Enero,202201.0
Pampeana,Aceite de girasol,"1,5 litros",Año 2022 - Enero,345.54,2022,Enero,202201.0
Pampeana,Leche fresca entera sachet,Litro,Año 2022 - Enero,105.58,2022,Enero,202201.0
Pampeana,Huevos de gallina,Docena,Año 2022 - Enero,165.76,2022,Enero,202201.0
Pampeana,Papa,kg,Año 2022 - Enero,60.4,2022,Enero,202201.0
Pampeana,Azúcar,kg,Año 2022 - Enero,92.52,2022,Enero,202201.0
Pampeana,Detergente líquido,750 cc,Año 2022 - Enero,122.3,2022,Enero,202201.0
Pampeana,Lavandina,1.000 cc,Año 2022 - Enero,75.22,2022,Enero,202201.0
Pampeana,Jabón de tocador,125 g,Año 2022 - Enero,73.59,2022,Enero,202201.0
Noreste,Pan francés,kg,Año 2022 - Enero,148.87,2022,Enero,202201.0
Noreste,Harina de trigo común,kg,Año 2022 - Enero,65.78,2022,Enero,202201.0
Noreste,Arroz blanco simple,kg,Año 2022 - Enero,129.45,2022,Enero,202201.0
Noreste,Fideos secos tipo guisero,500 g,Año 2022 - Enero,69.98,2022,Enero,202201.0
Noreste,Carne picada común,kg,Año 2022 - Enero,557.14,2022,Enero,202201.0
Noreste,Pollo entero,kg,Año 2022 - Enero,238.2,2022,Enero,202201.0
Noreste,Aceite de girasol,"1,5 litros",Año 2022 - Enero,403.96,2022,Enero,202201.0
Noreste,Leche fresca entera sachet,Litro,Año 2022 - Enero,116.2,2022,Enero,202201.0
Noreste,Huevos de gallina,Docena,Año 2022 - Enero,154.58,2022,Enero,202201.0
Noreste,Papa,kg,Año 2022 - Enero,55.58,2022,Enero,202201.0
Noreste,Azúcar,kg,Año 2022 - Enero,91.59,2022,Enero,202201.0
Noreste,Detergente líquido,750 cc,Año 2022 - Enero,105.16,2022,Enero,202201.0
Noreste,Lavandina,1.000 cc,Año 2022 - Enero,85.85,2022,Enero,202201.0
Noreste,Jabón de tocador,125 g,Año 2022 - Enero,69.35,2022,Enero,202201.0
Noroeste,Pan francés,kg,Año 2022 - Enero,161.22,2022,Enero,202201.0
Noroeste,Harina de trigo común,kg,Año 2022 - Enero,65.63,2022,Enero,202201.0
Noroeste,Arroz blanco simple,kg,Año 2022 - Enero,124.33,2022,Enero,202201.0
Noroeste,Fideos secos tipo guisero,500 g,Año 2022 - Enero,68.58,2022,Enero,202201.0
Noroeste,Carne picada común,kg,Año 2022 - Enero,560.39,2022,Enero,202201.0
Noroeste,Pollo entero,kg,Año 2022 - Enero,242.2,2022,Enero,202201.0
Noroeste,Aceite de girasol,"1,5 litros",Año 2022 - Enero,361.17,2022,Enero,202201.0
Noroeste,Leche fresca entera sachet,Litro,Año 2022 - Enero,109.97,2022,Enero,202201.0
Noroeste,Huevos de gallina,Docena,Año 2022 - Enero,145.99,2022,Enero,202201.0
Noroeste,Papa,kg,Año 2022 - Enero,46.43,2022,Enero,202201.0
Noroeste,Azúcar,kg,Año 2022 - Enero,84.42,2022,Enero,202201.0
Noroeste,Detergente líquido,750 cc,Año 2022 - Enero,118.27,2022,Enero,202201.0
Noroeste,Lavandina,1.000 cc,Año 2022 - Enero,81.5,2022,Enero,202201.0
Noroeste,Jabón de tocador,125 g,Año 2022 - Enero,72.51,2022,Enero,202201.0
Cuyo,Pan francés,kg,Año 2022 - Enero,151.07,2022,Enero,202201.0
Cuyo,Harina de trigo común,kg,Año 2022 - Enero,67.99,2022,Enero,202201.0
Cuyo,Arroz blanco simple,kg,Año 2022 - Enero,140.8,2022,Enero,202201.0
Cuyo,Fideos secos tipo guisero,500 g,Año 2022 - Enero,78.79,2022,Enero,202201.0
Cuyo,Carne picada común,kg,Año 2022 - Enero,529.58,2022,Enero,202201.0
Cuyo,Pollo entero,kg,Año 2022 - Enero,254.23,2022,Enero,202201.0
Cuyo,Aceite de girasol,"1,5 litros",Año 2022 - Enero,332.87,2022,Enero,202201.0
Cuyo,Leche fresca entera sachet,Litro,Año 2022 - Enero,117.05,2022,Enero,202201.0
Cuyo,Huevos de gallina,Docena,Año 2022 - Enero,157.78,2022,Enero,202201.0
Cuyo,Papa,kg,Año 2022 - Enero,48.88,2022,Enero,202201.0
Cuyo,Azúcar,kg,Año 2022 - Enero,88.48,2022,Enero,202201.0
Cuyo,Detergente líquido,750 cc,Año 2022 - Enero,118.95,2022,Enero,202201.0
Cuyo,Lavandina,1.000 cc,Año 2022 - Enero,72.99,2022,Enero,202201.0
Cuyo,Jabón de tocador,125 g,Año 2022 - Enero,75.69,2022,Enero,202201.0
Patagonia,Pan francés,kg,Año 2022 - Enero,205.46,2022,Enero,202201.0
Patagonia,Harina de trigo común,kg,Año 2022 - Enero,72.61,2022,Enero,202201.0
Patagonia,Arroz blanco simple,kg,Año 2022 - Enero,148.33,2022,Enero,202201.0
Patagonia,Fideos secos tipo guisero,500 g,Año 2022 - Enero,91.85,2022,Enero,202201.0
Patagonia,Carne picada común,kg,Año 2022 - Enero,619.89,2022,Enero,202201.0
Patagonia,Pollo entero,kg,Año 2022 - Enero,247.08,2022,Enero,202201.0
Patagonia,Aceite de girasol,"1,5 litros",Año 2022 - Enero,317.88,2022,Enero,202201.0
Patagonia,Leche fresca entera sachet,Litro,Año 2022 - Enero,110.01,2022,Enero,202201.0
Patagonia,Huevos de gallina,Docena,Año 2022 - Enero,184.14,2022,Enero,202201.0
Patagonia,Papa,kg,Año 2022 - Enero,79.97,2022,Enero,202201.0
Patagonia,Azúcar,kg,Año 2022 - Enero,95.63,2022,Enero,202201.0
Patagonia,Detergente líquido,750 cc,Año 2022 - Enero,207.76,2022,Enero,202201.0
Patagonia,Lavandina,1.000 cc,Año 2022 - Enero,73.61,2022,Enero,202201.0
Patagonia,Jabón de tocador,125 g,Año 2022 - Enero,73.82,2022,Enero,202201.0
GBA,Pan francés,kg,Año 2022 - Febrero,225.82,2022,Febrero,202202.0
GBA,Harina de trigo común,kg,Año 2022 - Febrero,65.55,2022,Febrero,202202.0
GBA,Arroz blanco simple,kg,Año 2022 - Febrero,120.62,2022,Febrero,202202.0
GBA,Fideos secos tipo guisero,500 g,Año 2022 - Febrero,84.2,2022,Febrero,202202.0
GBA,Carne picada común,kg,Año 2022 - Febrero,538.25,2022,Febrero,202202.0
GBA,Pollo entero,kg,Año 2022 - Febrero,240.37,2022,Febrero,202202.0
GBA,Aceite de girasol,"1,5 litros",Año 2022 - Febrero,312.8,2022,Febrero,202202.0
GBA,Leche fresca entera sachet,Litro,Año 2022 - Febrero,95.44,2022,Febrero,202202.0
GBA,Huevos de gallina,Docena,Año 2022 - Febrero,200.45,2022,Febrero,202202.0
GBA,Papa,kg,Año 2022 - Febrero,71.35,2022,Febrero,202202.0
GBA,Azúcar,kg,Año 2022 - Febrero,89.08,2022,Febrero,202202.0
GBA,Detergente líquido,750 cc,Año 2022 - Febrero,119.86,2022,Febrero,202202.0
GBA,Lavandina,1.000 cc,Año 2022 - Febrero,77.26,2022,Febrero,202202.0
GBA,Jabón de tocador,125 g,Año 2022 - Febrero,77.41,2022,Febrero,202202.0
Pampeana,Pan francés,kg,Año 2022 - Febrero,189.19,2022,Febrero,202202.0
Pampeana,Harina de trigo común,kg,Año 2022 - Febrero,72.62,2022,Febrero,202202.0
Pampeana,Arroz blanco simple,kg,Año 2022 - Febrero,141.56,2022,Febrero,202202.0
Pampeana,Fideos secos tipo guisero,500 g,Año 2022 - Febrero,83.9,2022,Febrero,202202.0
Pampeana,Carne picada común,kg,Año 2022 - Febrero,562.85,2022,Febrero,202202.0
Pampeana,Pollo entero,kg,Año 2022 - Febrero,256.18,2022,Febrero,202202.0
Pampeana,Aceite de girasol,"1,5 litros",Año 2022 - Febrero,352.55,2022,Febrero,202202.0
Pampeana,Leche fresca entera sachet,Litro,Año 2022 - Febrero,112.89,2022,Febrero,202202.0
Pampeana,Huevos de gallina,Docena,Año 2022 - Febrero,195.56,2022,Febrero,202202.0
Pampeana,Papa,kg,Año 2022 - Febrero,70.6,2022,Febrero,202202.0
Pampeana,Azúcar,kg,Año 2022 - Febrero,98.12,2022,Febrero,202202.0
Pampeana,Detergente líquido,750 cc,Año 2022 - Febrero,132.89,2022,Febrero,202202.0
Pampeana,Lavandina,1.000 cc,Año 2022 - Febrero,80.6,2022,Febrero,202202.0
Pampeana,Jabón de tocador,125 g,Año 2022 - Febrero,77.77,2022,Febrero,202202.0
Noreste,Pan francés,kg,Año 2022 - Febrero,156.44,2022,Febrero,202202.0
Noreste,Harina de trigo común,kg,Año 2022 - Febrero,68.9,2022,Febrero,202202.0
Noreste,Arroz blanco simple,kg,Año 2022 - Febrero,133.82,2022,Febrero,202202.0
Noreste,Fideos secos tipo guisero,500 g,Año 2022 - Febrero,72.53,2022,Febrero,202202.0
Noreste,Carne picada común,kg,Año 2022 - Febrero,577.13,2022,Febrero,202202.0
Noreste,Pollo entero,kg,Año 2022 - Febrero,248.29,2022,Febrero,202202.0
Noreste,Aceite de girasol,"1,5 litros",Año 2022 - Febrero,428.26,2022,Febrero,202202.0
Noreste,Leche fresca entera sachet,Litro,Año 2022 - Febrero,124.31,2022,Febrero,202202.0
Noreste,Huevos de gallina,Docena,Año 2022 - Febrero,184.19,2022,Febrero,202202.0
Noreste,Papa,kg,Año 2022 - Febrero,66.47,2022,Febrero,202202.0
Noreste,Azúcar,kg,Año 2022 - Febrero,98.6,2022,Febrero,202202.0
Noreste,Detergente líquido,750 cc,Año 2022 - Febrero,113.64,2022,Febrero,202202.0
Noreste,Lavandina,1.000 cc,Año 2022 - Febrero,91.91,2022,Febrero,202202.0
Noreste,Jabón de tocador,125 g,Año 2022 - Febrero,71.94,2022,Febrero,202202.0
Noroeste,Pan francés,kg,Año 2022 - Febrero,167.72,2022,Febrero,202202.0
Noroeste,Harina de trigo común,kg,Año 2022 - Febrero,68.7,2022,Febrero,202202.0
Noroeste,Arroz blanco simple,kg,Año 2022 - Febrero,125.51,2022,Febrero,202202.0
Noroeste,Fideos secos tipo guisero,500 g,Año 2022 - Febrero,72.03,2022,Febrero,202202.0
Noroeste,Carne picada común,kg,Año 2022 - Febrero,578.11,2022,Febrero,202202.0
Noroeste,Pollo entero,kg,Año 2022 - Febrero,253.72,2022,Febrero,202202.0
Noroeste,Aceite de girasol,"1,5 litros",Año 2022 - Febrero,367.66,2022,Febrero,202202.0
Noroeste,Leche fresca entera sachet,Litro,Año 2022 - Febrero,114.2,2022,Febrero,202202.0
Noroeste,Huevos de gallina,Docena,Año 2022 - Febrero,193.62,2022,Febrero,202202.0
Noroeste,Papa,kg,Año 2022 - Febrero,59.27,2022,Febrero,202202.0
Noroeste,Azúcar,kg,Año 2022 - Febrero,90.8,2022,Febrero,202202.0
Noroeste,Detergente líquido,750 cc,Año 2022 - Febrero,127.16,2022,Febrero,202202.0
Noroeste,Lavandina,1.000 cc,Año 2022 - Febrero,85.4,2022,Febrero,202202.0
Noroeste,Jabón de tocador,125 g,Año 2022 - Febrero,77.56,2022,Febrero,202202.0
Cuyo,Pan francés,kg,Año 2022 - Febrero,158.61,2022,Febrero,202202.0
Cuyo,Harina de trigo común,kg,Año 2022 - Febrero,69.29,2022,Febrero,202202.0
Cuyo,Arroz blanco simple,kg,Año 2022 - Febrero,141.39,2022,Febrero,202202.0
Cuyo,Fideos secos tipo guisero,500 g,Año 2022 - Febrero,83.22,2022,Febrero,202202.0
Cuyo,Carne picada común,kg,Año 2022 - Febrero,562.88,2022,Febrero,202202.0
Cuyo,Pollo entero,kg,Año 2022 - Febrero,263.51,2022,Febrero,202202.0
Cuyo,Aceite de girasol,"1,5 litros",Año 2022 - Febrero,326.46,2022,Febrero,202202.0
Cuyo,Leche fresca entera sachet,Litro,Año 2022 - Febrero,124.78,2022,Febrero,202202.0
Cuyo,Huevos de gallina,Docena,Año 2022 - Febrero,198.96,2022,Febrero,202202.0
Cuyo,Papa,kg,Año 2022 - Febrero,65.53,2022,Febrero,202202.0
Cuyo,Azúcar,kg,Año 2022 - Febrero,95.75,2022,Febrero,202202.0
Cuyo,Detergente líquido,750 cc,Año 2022 - Febrero,129.97,2022,Febrero,202202.0
Cuyo,Lavandina,1.000 cc,Año 2022 - Febrero,77.66,2022,Febrero,202202.0
Cuyo,Jabón de tocador,125 g,Año 2022 - Febrero,80.14,2022,Febrero,202202.0
Patagonia,Pan francés,kg,Año 2022 - Febrero,216.45,2022,Febrero,202202.0
Patagonia,Harina de trigo común,kg,Año 2022 - Febrero,75.66,2022,Febrero,202202.0
Patagonia,Arroz blanco simple,kg,Año 2022 - Febrero,147.51,2022,Febrero,202202.0
Patagonia,Fideos secos tipo guisero,500 g,Año 2022 - Febrero,92.8,2022,Febrero,202202.0
Patagonia,Carne picada común,kg,Año 2022 - Febrero,667.37,2022,Febrero,202202.0
Patagonia,Pollo entero,kg,Año 2022 - Febrero,257.68,2022,Febrero,202202.0
Patagonia,Aceite de girasol,"1,5 litros",Año 2022 - Febrero,317.45,2022,Febrero,202202.0
Patagonia,Leche fresca entera sachet,Litro,Año 2022 - Febrero,115.71,2022,Febrero,202202.0
Patagonia,Huevos de gallina,Docena,Año 2022 - Febrero,202.9,2022,Febrero,202202.0
Patagonia,Papa,kg,Año 2022 - Febrero,90.33,2022,Febrero,202202.0
Patagonia,Azúcar,kg,Año 2022 - Febrero,99.98,2022,Febrero,202202.0
Patagonia,Detergente líquido,750 cc,Año 2022 - Febrero,218.87,2022,Febrero,202202.0
Patagonia,Lavandina,1.000 cc,Año 2022 - Febrero,77.45,2022,Febrero,202202.0
Patagonia,Jabón de tocador,125 g,Año 2022 - Febrero,79.87,2022,Febrero,202202.0
GBA,Pan francés,kg,Año 2022 - Marzo,265.71,2022,Marzo,202203.0
GBA,Harina de trigo común,kg,Año 2022 - Marzo,74.22,2022,Marzo,202203.0
GBA,Arroz blanco simple,kg,Año 2022 - Marzo,124.5,2022,Marzo,202203.0
GBA,Fideos secos tipo guisero,500 g,Año 2022 - Marzo,93.18,2022,Marzo,202203.0
GBA,Carne picada común,kg,Año 2022 - Marzo,559.84,2022,Marzo,202203.0
GBA,Pollo entero,kg,Año 2022 - Marzo,276.59,2022,Marzo,202203.0
GBA,Aceite de girasol,"1,5 litros",Año 2022 - Marzo,309.79,2022,Marzo,202203.0
GBA,Leche fresca entera sachet,Litro,Año 2022 - Marzo,108.75,2022,Marzo,202203.0
GBA,Huevos de gallina,Docena,Año 2022 - Marzo,243.77,2022,Marzo,202203.0
GBA,Papa,kg,Año 2022 - Marzo,67.24,2022,Marzo,202203.0
GBA,Azúcar,kg,Año 2022 - Marzo,98.46,2022,Marzo,202203.0
GBA,Detergente líquido,750 cc,Año 2022 - Marzo,130.13,2022,Marzo,202203.0
GBA,Lavandina,1.000 cc,Año 2022 - Marzo,80.48,2022,Marzo,202203.0
GBA,Jabón de tocador,125 g,Año 2022 - Marzo,82.17,2022,Marzo,202203.0
Pampeana,Pan francés,kg,Año 2022 - Marzo,225.75,2022,Marzo,202203.0
Pampeana,Harina de trigo común,kg,Año 2022 - Marzo,83.2,2022,Marzo,202203.0
Pampeana,Arroz blanco simple,kg,Año 2022 - Marzo,146.22,2022,Marzo,202203.0
Pampeana,Fideos secos tipo guisero,500 g,Año 2022 - Marzo,91.12,2022,Marzo,202203.0
Pampeana,Carne picada común,kg,Año 2022 - Marzo,629.0,2022,Marzo,202203.0
Pampeana,Pollo entero,kg,Año 2022 - Marzo,286.52,2022,Marzo,202203.0
Pampeana,Aceite de girasol,"1,5 litros",Año 2022 - Marzo,376.27,2022,Marzo,202203.0
Pampeana,Leche fresca entera sachet,Litro,Año 2022 - Marzo,122.17,2022,Marzo,202203.0
Pampeana,Huevos de gallina,Docena,Año 2022 - Marzo,243.59,2022,Marzo,202203.0
Pampeana,Papa,kg,Año 2022 - Marzo,67.7,2022,Marzo,202203.0
Pampeana,Azúcar,kg,Año 2022 - Marzo,108.4,2022,Marzo,202203.0
Pampeana,Detergente líquido,750 cc,Año 2022 - Marzo,138.31,2022,Marzo,202203.0
Pampeana,Lavandina,1.000 cc,Año 2022 - Marzo,84.55,2022,Marzo,202203.0
Pampeana,Jabón de tocador,125 g,Año 2022 - Marzo,83.46,2022,Marzo,202203.0
Noreste,Pan francés,kg,Año 2022 - Marzo,191.25,2022,Marzo,202203.0
Noreste,Harina de trigo común,kg,Año 2022 - Marzo,78.28,2022,Marzo,202203.0
Noreste,Arroz blanco simple,kg,Año 2022 - Marzo,134.81,2022,Marzo,202203.0
Noreste,Fideos secos tipo guisero,500 g,Año 2022 - Marzo,78.46,2022,Marzo,202203.0
Noreste,Carne picada común,kg,Año 2022 - Marzo,622.07,2022,Marzo,202203.0
